common_name_ar




























حسون صحراوي

















































خطاف رمادي الزور



خطاف بني الزور
خطاف الرمل

نورس أسود الساق










شنقب ملون كبير


خفاش الفاكهة المصري
روزيتا  جيوفروي
روزيتا ليسشينولتي
روزيتا مدغشقر









أيل المستنقع









شامواه الألب



أيل فلبيني
أيل جاوي
صمبر



أبو مقص أفريقي









طمارين ذو سرج الظهر
طمارين جفروي

طمارين ذو الوجه المرقط
طمارين أبيض الشفاه
طمارين ذو سرج الظهر أحمر المعطف
طمارين ذو سرج الظهر الانديزي
طمارين أبيض الساقين
طمارين ذهبي اليد
طمارين ذو الشارب
طمارين ذو الوشاح الأسود
طمارين ذو الغطاء الأسود
طمارين قطني الرأس

طمارين ذو الوشاح الذهبي
طمارين أسود اليد الشرقي
طمارين ذو الوشاح الأبيض
سعدان سنجابي ذو القبعة السوداء
سعدان سنجابي هومبولت
سعدان سنجابي كولينز
سعدان سنجابي إكوادوري
سعدان أمريكا الوسطى السنجابي
سعدان سنجابي شائع



























كبوشي ذو الخصل
كبوشي أزارا
كبوشي أسود الخطوط
كبوشي أسود
كبوشي متوج





شيطان تسمانيا






























قليعي أبقع







بِرْقَشٌ سَيْبِيرِيٌّ
قليعي أحمر
قليعي مطوق أوروبي
بِرْقَشٌ آمُورِيٌّ






























































سنجاب أبرت
سنجاب برازيلي
سنجاب ألين
سنجاب فارسي
سنجاب رمادي أريزوني
سنجاب رمادي مكسيكي
سنجاب برازيلي
سنجاب رمادي شرقي
سنجاب كولي
سنجاب ديبي
سنجاب أحمر الذيل
سنجاب رمادي غربي
سنجاب بوليفي
سنجاب ياباني
سنجاب أبيض القفا
سنجاب ثعلبي
سنجاب بيترز
سنجاب أنديزي
سنجاب جنوب الأمازون الأحمر
سنجاب غواياكيولي
سنجاب متنوع
سنجاب أحمر أوراسي
سنجاب يوكاتان






علجوم النمر الغربي


























ديك الغاب


نمنمة الشجر




















































































لنغور السهول الشمالي الرمادي
لنغور تاراي الرمادي
لنغور رمادي ذو القدم السوداء
لنغور  نلغيري
لنغور رمادي ذو الخصلة
لنغور رمادي نيبالي
لنغور ذو الوجه الأرجواني























نعار أحمر الجبهة
نعار أوروبي
نعار سوري




















































































































قانص البندق الصخري الغربي



























ايدر شائع








دلفين غويانا
دلفين سنامي أسترالي
كورورو

أبو مجرفة الشمالي





حذف صيفي


























سنجاب الأرض الأصفر
























ظربان مرقط شرقي

اليمامة الضاحكة

























حسون الشوك





































































































دلفين يوفروسيني
دلفين أطلسي منقط ‏









كركر طويل الذيل
كركر القطب الجنوبي
كركر قطبي
كركر بوماريني
كركر كبير


خرشنة وردية


خرشنة شائعة
خرشنة قطبية
خرشنة بيضاء الخدود






خرشنة صغيرة




خرشنة سوندرزية




















































يمامة مطوقة اوراسية




قمري شرقي

يمامة مطوقة افريقية


قمري اوروبي

يمامة مطوقة اوراسية (xanthocycla)








بومة سمراء



بومة سمراء صحراوية



















نعامة شائعة











زرزور شائع







أطيش مبرقع

أطيش بني




زباب اتروسكان
زبابة منزلية







سرقاط





خنزير بري



















هازجة مقلنسة اوراسية

هازجة الحدائق





















قرد السيامنج




























































جاموس أفريقي




































غطاس صغير














إيكيدنا قصير المنقار

سمامة البية






البيدق الآسيوي

باشق مشرقي



























خفاش حر الذيل الأوروبي


شهرمانة حمراء
شهرمانة













تمندوة شمالية
تمندوة جنوبية

صيدناني شرقي
سنجاب دوغلاس
سنجاب جنوبي غربي أحمر
سنجاب أحمر أمريكي




























































تابير بيردي
تابير جبلي
تابير برازيلي






أبو حناء احمر الخاصرة






أبخص جورسكي الطيفي














غرير أمريكي
بقري أبيض الشفة



























عقاب حكيم







































حبارى صغيرة













قطرس خجول






خرشنة بنغالية
خرشنة متوجة كبيرة



خرشنة سندويتشية





















































سعدان أبو قلادة




زقزاق مطوق صغير

























أبو منجل المقدس الأفريقي
أبو منجل المقدس المدغشقري


























باديميلون تاسمانيا
باديميلون أحمر الأرجل
باديميلون أحمر العنق














متسلق الحيطان






















































































نسر أذون































لنغور شرق جاوا
لنغور الهند الصينية الرمادي
لنغور فضي

لنغور جرمين


سعدان الأوراق الغامق
لنغور سلانغور الفضي
علند شائع
ظبي الشجيرات
ظبي السبخة
كودو كبير
ظبي الشجيرات الجنوبي






دب أبو نظارة






































































طيطوي حمراء الساق رقطاء
طيطوي صفراء الساق صغيرة
طيطوي الغاب



طيطوي خضراء الساق
طيطوي خضراء


طيطوي المستنقعات
طيطوي حمراء الساق









































صعو اوراسي










































































سمنة سوداء الحنجرة













سمنة معتمة













سمنة حمراء الجناح

















شحرور










سمنة حجباء







سمنة مغردة
سمنة الحقول
























سمنة مطوقة



سمنة الدبق





















دلفين تامانيند قاروري الانف
دلفين قاروري الأنف





































بومة المخازن






















هدهد






























ثعلب رمادي
ثعلب الجزيرة








جرذ أبيض الذيل العملاق











دب أسود أمريكي
دب بني
نمس رمادي هندي
نمس بني هندي









قطقاط اجتماعي
قطقاط أحمر اللغد
قطقاط أبيض الذيل








قطقاط اشوك

قطقاط اسود الراس

قطقاط شمالي

خفاش روبل
ليمور مطوق أحمر
ليمور مطوق أسود وأبيض








































































































ومبت شائع

ثعلب رأس الرجاء الصالح
ثعلب قطبي
ثعلب قزم
ثعلب روبل
ثعلب أحمر












نورس سابيني



























دريجة رملية
































































أسد البحر الكاليفورني
أسد البحر الغالاباغوسي
















مرعة صغيرة

مرعة بيلونية



























































































































































































